λ,LB,n1,tc_bps,label,Ann.Ret,Sharpe,CVaR(5%),MDD,MDD_abs,Calmar,HHI,Turnover
0.7,252,0.2,10,"DFL-MDD (LB=252, n1=0.2)",0.09237437940316351,0.5054715624336696,0.032907559707955523,0.44677350586355585,0.5083665600632316,0.20675885693790144,0.3672485168369262,0.9631635726737856
0.7,252,0.2,20,"DFL-MDD (LB=252, n1=0.2)",0.07993287657454262,0.4544245031713802,0.03295494095988837,0.4487579979036954,0.5115631293825452,0.17812022722742513,0.3672485168369262,0.9631635726737856
0.7,252,0.2,40,"DFL-MDD (LB=252, n1=0.2)",0.05543147185352448,0.3521582209694858,0.03307692322912301,0.4527144186944176,0.5179562680211722,0.12244247046767137,0.3672485168369262,0.9631635726737856
0.7,252,0.3,0,"DFL-MDD (LB=252, n1=0.3)",0.02079545759076762,0.2038010414579967,0.03225924595993791,0.5307299645285817,0.6329734014173111,0.039182746362023874,0.5003573201096227,0.7343627818199204
0.7,252,0.3,5,"DFL-MDD (LB=252, n1=0.3)",0.016353976936065218,0.18383538635454255,0.03227671333305589,0.5358731775584039,0.6437839417499279,0.030518371916890705,0.5003573201096227,0.7343627818199204
0.7,252,0.3,10,"DFL-MDD (LB=252, n1=0.3)",0.011929409917547318,0.16386373514029617,0.03229418070617274,0.5409628948826055,0.6545944820825438,0.022052177752285403,0.5003573201096227,0.7343627818199204
0.7,252,0.3,20,"DFL-MDD (LB=252, n1=0.3)",0.003130793174484836,0.1239140076233403,0.032329115452402905,0.5509839465350338,0.6762155627477778,0.005682185830649331,0.5003573201096227,0.7343627818199204
0.7,252,0.3,40,"DFL-MDD (LB=252, n1=0.3)",-0.014265927548467783,0.04406963720846059,0.032440960858650274,0.5704069737972449,0.7194577240782445,-0.025010086133760517,0.5003573201096227,0.7343627818199204
0.7,252,0.4,0,"DFL-MDD (LB=252, n1=0.4)",0.14418217078358664,0.8106711673554609,0.026957640189033787,0.2908392708181879,0.3177214751554901,0.4957451939980437,0.6081616174372444,0.8685901444185947
0.7,252,0.4,5,"DFL-MDD (LB=252, n1=0.4)",0.13829587785564845,0.7834026964001569,0.02697268109808223,0.291006152760132,0.31788434120566866,0.47523351824838705,0.6081616174372444,0.8685901444185947
0.7,252,0.4,10,"DFL-MDD (LB=252, n1=0.4)",0.13243596399289914,0.7560479773462159,0.026987722007129927,0.29117303470207107,0.3180472072558471,0.45483595032391766,0.6081616174372444,0.8685901444185947
0.7,252,0.4,20,"DFL-MDD (LB=252, n1=0.4)",0.12079486655913496,0.701110650787563,0.027017803825222963,0.2915067985859343,0.3183729393562039,0.4143809581926005,0.6081616174372444,0.8685901444185947
0.7,252,0.4,40,"DFL-MDD (LB=252, n1=0.4)",0.0978247631824154,0.5905438936445778,0.02708823736961798,0.29314812409837787,0.31902440355691786,0.333704209944785,0.6081616174372444,0.8685901444185947
0.7,504,0.1,0,"DFL-MDD (LB=504, n1=0.1)",0.08895704229196055,0.5485111636038809,0.026998852902064784,0.33590821324427467,0.3561723864532517,0.26482544563680516,0.2345646379988352,0.777284539801114
0.7,504,0.1,5,"DFL-MDD (LB=504, n1=0.1)",0.08394287277197288,0.5238987188637426,0.0270100135947555,0.3436469989583364,0.3565102505567944,0.24427064109971466,0.2345646379988352,0.777284539801114
0.7,504,0.1,10,"DFL-MDD (LB=504, n1=0.1)",0.07894941231967834,0.4992558865940158,0.02702235759595876,0.35129925799678696,0.3611298552718578,0.22473549402693832,0.2345646379988352,0.777284539801114
0.7,504,0.1,20,"DFL-MDD (LB=504, n1=0.1)",0.06902431510985596,0.44989693158160565,0.027056173195229336,0.3663478936411666,0.3841890515755878,0.18841193381781324,0.2345646379988352,0.777284539801114
0.7,504,0.1,40,"DFL-MDD (LB=504, n1=0.1)",0.0494193045411877,0.3510113975018854,0.027128972652011734,0.3954469919296162,0.4303074441830489,0.12497074332907442,0.2345646379988352,0.777284539801114
0.7,504,0.2,0,"DFL-MDD (LB=504, n1=0.2)",0.13149359328703114,0.7192050634513079,0.02799752126263083,0.3349757381394302,0.3600784840040928,0.3925466183853698,0.41270343470513365,0.9649082456417647
0.7,504,0.2,5,"DFL-MDD (LB=504, n1=0.2)",0.125029203445292,0.6902974600461842,0.028036298794521117,0.33501856533084035,0.36011424878137754,0.3732008203321569,0.41270343470513365,0.9649082456417647
0.7,504,0.2,10,"DFL-MDD (LB=504, n1=0.2)",0.1185980052426534,0.6613576432311049,0.028078890221963897,0.33506139252224615,0.36015001355866194,0.3539590291632399,0.41270343470513365,0.9649082456417647
0.7,504,0.2,20,"DFL-MDD (LB=504, n1=0.2)",0.10583457704859933,0.6034095392811759,0.028164325725506183,0.33514704690504554,0.3602215431132312,0.31578549772215664,0.41270343470513365,0.9649082456417647
0.7,504,0.2,40,"DFL-MDD (LB=504, n1=0.2)",0.0806993807241676,0.48743605101410986,0.028360863833238364,0.3353183556705921,0.36036460222236955,0.24066496609979218,0.41270343470513365,0.9649082456417647
0.7,504,0.3,0,"DFL-MDD (LB=504, n1=0.3)",0.07007171554139946,0.448600923092516,0.028388178454090026,0.3068437832886729,0.3162234634474893,0.22836283260345872,0.4849421680661065,0.7599608793408329
0.7,504,0.3,5,"DFL-MDD (LB=504, n1=0.3)",0.06525395256628697,0.42515960380735834,0.028410492409795547,0.31257715457888696,0.31697508904292937,0.20876110614457052,0.4849421680661065,0.7599608793408329
0.7,504,0.3,10,"DFL-MDD (LB=504, n1=0.3)",0.06045535631427268,0.401686221633808,0.028432806365500413,0.3182659385155495,0.31815444502061846,0.1899523291033036,0.4849421680661065,0.7599608793408329
0.7,504,0.3,20,"DFL-MDD (LB=504, n1=0.3)",0.05091539689029956,0.35466082339430993,0.02847743427690822,0.329511045242178,0.3344829871137905,0.1545180278780242,0.4849421680661065,0.7599608793408329
0.7,504,0.3,40,"DFL-MDD (LB=504, n1=0.3)",0.03206255201399788,0.2604190960562845,0.028584873478596645,0.3514803961764737,0.36714007130013376,0.09122145176135954,0.4849421680661065,0.7599608793408329
0.7,504,0.4,0,"DFL-MDD (LB=504, n1=0.4)",0.04374331951866206,0.30085823309900156,0.032740708242603694,0.4752257348439032,0.5260799478709312,0.09204745514008333,0.5747932847488304,0.8049838439966477
0.7,504,0.4,5,"DFL-MDD (LB=504, n1=0.4)",0.03876610780925316,0.2800456612815889,0.032774944017318314,0.4753879181240368,0.5262235137072844,0.08154626216433164,0.5747932847488304,0.8049838439966477
0.7,504,0.4,10,"DFL-MDD (LB=504, n1=0.4)",0.03380952258918479,0.25922656288924667,0.03280917979203175,0.475550101404162,0.5263670795436374,0.07109560587253684,0.5747932847488304,0.8049838439966477
0.7,504,0.4,20,"DFL-MDD (LB=504, n1=0.4)",0.02395793804395807,0.21758253259236782,0.03287765134145497,0.4817066836874583,0.5269388604926895,0.04973553170486824,0.5747932847488304,0.8049838439966477
0.7,504,0.4,40,"DFL-MDD (LB=504, n1=0.4)",0.004499069905171016,0.13436698147755938,0.03302922314123433,0.5004582497486169,0.5510400796957904,0.008989900569192206,0.5747932847488304,0.8049838439966477
0.7,1260,0.1,0,"DFL-MDD (LB=1260, n1=0.1)",0.09793921425475438,0.6194224711234605,0.02607533691416632,0.29385736671256135,0.31780778936034493,0.33328827286887613,0.24295929698817648,0.8271960263178912
0.7,1260,0.1,5,"DFL-MDD (LB=1260, n1=0.1)",0.09255980657929141,0.5915131344578708,0.02609091525802553,0.29492846096612174,0.31922819675712133,0.3138381634810751,0.24295929698817648,0.8271960263178912
0.7,1260,0.1,10,"DFL-MDD (LB=1260, n1=0.1)",0.08720411085486202,0.5635572993217858,0.026107485508327293,0.2959986319434619,0.3206486041538983,0.294609844149745,0.24295929698817648,0.8271960263178912
0.7,1260,0.1,20,"DFL-MDD (LB=1260, n1=0.1)",0.07656348254077261,0.5075315193725405,0.026140626008928913,0.2981362055243464,0.3234894189474513,0.2568070603180719,0.24295929698817648,0.8271960263178912
0.7,1260,0.1,40,"DFL-MDD (LB=1260, n1=0.1)",0.05556268750447968,0.3952022518455119,0.026209006871767606,0.3024002893749928,0.3291710485345577,0.18373887009481343,0.24295929698817648,0.8271960263178912
0.7,1260,0.2,0,"DFL-MDD (LB=1260, n1=0.2)",0.027624680637074572,0.23624315975706933,0.02996881692256308,0.40412684891122436,0.4224612108179954,0.06835645962316975,0.3644307997025757,0.9278203025334214
0.7,1260,0.2,5,"DFL-MDD (LB=1260, n1=0.2)",0.02197881827574255,0.2090605820304609,0.02998281048992369,0.4104667697874709,0.42592790848978185,0.05354591379411304,0.3644307997025757,0.9278203025334214
0.7,1260,0.2,10,"DFL-MDD (LB=1260, n1=0.2)",0.0163608444435428,0.18185987041514418,0.02999680405728316,0.41674242402424155,0.43653056514840943,0.03925888869587516,0.3644307997025757,0.9278203025334214
0.7,1260,0.2,20,"DFL-MDD (LB=1260, n1=0.2)",0.005208071684231097,0.1274275867171538,0.030024791191998405,0.4291034068547816,0.4577358784656666,0.012137101686493757,0.3644307997025757,0.9278203025334214
0.7,1260,0.2,40,"DFL-MDD (LB=1260, n1=0.2)",-0.01676818238338762,0.018604422915618427,0.0300918639212957,0.45308107426361627,0.5001465051001797,-0.03700923153089034,0.3644307997025757,0.9278203025334214
0.7,1260,0.3,0,"DFL-MDD (LB=1260, n1=0.3)",0.06910061644016174,0.4547394114602511,0.02703637676019307,0.3577740096004709,0.3825150161722902,0.19314040306620628,0.4371422192730508,0.8353340797963021
0.7,1260,0.3,5,"DFL-MDD (LB=1260, n1=0.3)",0.06381092542344091,0.4278860122079694,0.027059661906938624,0.3580872108097063,0.3828416315798632,0.17819939802187237,0.4371422192730508,0.8353340797963021
0.7,1260,0.3,10,"DFL-MDD (LB=1260, n1=0.3)",0.058544459393124804,0.4009958499276086,0.027082947053683342,0.35840041201893785,0.38316824698743635,0.16334930824157753,0.4371422192730508,0.8353340797963021
0.7,1260,0.3,20,"DFL-MDD (LB=1260, n1=0.3)",0.04808084371617061,0.34713069990697915,0.027129517347170163,0.35902681443738843,0.38382147780258236,0.13391992399822145,0.4371422192730508,0.8353340797963021
0.7,1260,0.3,40,"DFL-MDD (LB=1260, n1=0.3)",0.027428384709471176,0.23924007924967192,0.0272572769357457,0.3626960701432723,0.3893152142555406,0.07562360598799443,0.4371422192730508,0.8353340797963021
0.7,1260,0.4,0,"DFL-MDD (LB=1260, n1=0.4)",0.07655428701330713,0.47402290121835106,0.027663814544622283,0.3197914158406611,0.3453334446219528,0.23938818616542276,0.573799141633494,0.8842913893251511
0.7,1260,0.4,5,"DFL-MDD (LB=1260, n1=0.4)",0.07091628407157069,0.447224565570562,0.027700875198008425,0.3198064107107881,0.34534777644807624,0.22174753749238618,0.573799141633494,0.8842913893251511
0.7,1260,0.4,10,"DFL-MDD (LB=1260, n1=0.4)",0.06530452531174524,0.4204039199916923,0.027743979078133793,0.31982140558091277,0.34536210827419966,0.20419060185389798,0.573799141633494,0.8842913893251511
0.7,1260,0.4,20,"DFL-MDD (LB=1260, n1=0.4)",0.05415931091536752,0.366720518944244,0.027830186838381545,0.3198513953211555,0.3453907719264464,0.1693264800175555,0.573799141633494,0.8842913893251511
0.7,1260,0.4,40,"DFL-MDD (LB=1260, n1=0.4)",0.03217910997949547,0.25935861475484895,0.028017696431017997,0.31991137480161336,0.34544809923094,0.10058757676056983,0.573799141633494,0.8842913893251511
1.0,252,0.1,0,"DFL-MDD (LB=252, n1=0.1)",0.09610687394160844,0.5442517864735723,0.030268708095273395,0.40191871347845104,0.4372778530139344,0.23912017702765961,0.2405833993794215,0.8381883331079979
1.0,252,0.1,5,"DFL-MDD (LB=252, n1=0.1)",0.09066521992410093,0.5204566583864485,0.03028556244810753,0.40722153524026694,0.4385941584281111,0.22264348040518708,0.2405833993794215,0.8381883331079979
1.0,252,0.1,10,"DFL-MDD (LB=252, n1=0.1)",0.08524783493168053,0.496625181292246,0.030303150540125456,0.4124801626918627,0.44068195261469123,0.20667135688340132,0.2405833993794215,0.8381883331079979
1.0,252,0.1,20,"DFL-MDD (LB=252, n1=0.1)",0.07448548699679547,0.4488691334514611,0.030338326724158433,0.4228662131883062,0.45823955643337044,0.17614433278454422,0.2405833993794215,0.8381883331079979
1.0,252,0.1,40,"DFL-MDD (LB=252, n1=0.1)",0.053247802931239985,0.3530971898995978,0.030417585578484004,0.4431230060313975,0.49335476407073087,0.1201648350333014,0.2405833993794215,0.8381883331079979
1.0,252,0.2,0,"DFL-MDD (LB=252, n1=0.2)",0.0923452724045335,0.52573674382637,0.031797866691259766,0.3485922920622202,0.3862775294406272,0.26490910579732463,0.3717863120557719,0.9017911330139377
1.0,252,0.2,5,"DFL-MDD (LB=252, n1=0.2)",0.08651164774888453,0.5002820319033605,0.03181146833861529,0.3496836702247021,0.38780973767746574,0.24739973607733332,0.3717863120557719,0.9017911330139377
1.0,252,0.2,10,"DFL-MDD (LB=252, n1=0.2)",0.08070575025896165,0.47479470579238403,0.03182525893517907,0.35077401918429185,0.38934194591430427,0.2300790418390481,0.3717863120557719,0.9017911330139377
1.0,252,0.2,20,"DFL-MDD (LB=252, n1=0.2)",0.06917667273264816,0.42374339254396415,0.031864425103568926,0.35295163127893675,0.3924063623879813,0.19599476693841525,0.3717863120557719,0.9017911330139377
1.0,252,0.2,40,"DFL-MDD (LB=252, n1=0.2)",0.04644616280885194,0.32148284430358237,0.03196459982942424,0.36145718402283883,0.4112665464621187,0.12849699729046615,0.3717863120557719,0.9017911330139377
1.0,252,0.3,0,"DFL-MDD (LB=252, n1=0.3)",0.14576763990043085,0.6987205791493921,0.032327542656734154,0.4107320459329712,0.44393673214446155,0.35489716789405196,0.4301377133599108,0.9546316795866443
1.0,252,0.3,5,"DFL-MDD (LB=252, n1=0.3)",0.13929108694250503,0.674446859285445,0.03235590743138616,0.4108435632132562,0.44404047077768194,0.33903679984466406,0.4301377133599108,0.9546316795866443
1.0,252,0.3,10,"DFL-MDD (LB=252, n1=0.3)",0.13284713199792364,0.6501345743959085,0.03238427220603727,0.41095508049353746,0.44414420941090216,0.3232643621440429,0.4301377133599108,0.9546316795866443
1.0,252,0.3,20,"DFL-MDD (LB=252, n1=0.3)",0.12005643734783633,0.6014126141717624,0.03244205613094459,0.4111781150540885,0.4443516866773427,0.2919815839489544,0.4301377133599108,0.9546316795866443
1.0,252,0.3,40,"DFL-MDD (LB=252, n1=0.3)",0.09485988877458684,0.503707883723873,0.03259525703051492,0.411624184175143,0.44476664121022347,0.23045266142860887,0.4301377133599108,0.9546316795866443
1.0,252,0.4,0,"DFL-MDD (LB=252, n1=0.4)",0.07321811628175157,0.43048284990956687,0.03163541938921535,0.340045039888386,0.3746999998577818,0.2153188774176864,0.6411563050974128,0.8549804675087016
1.0,252,0.4,5,"DFL-MDD (LB=252, n1=0.4)",0.06778314056439827,0.4075145640182524,0.031653035414819106,0.3407049948488411,0.37558119985853267,0.19894965312902535,0.6411563050974128,0.8549804675087016
1.0,252,0.4,10,"DFL-MDD (LB=252, n1=0.4)",0.06237198225021201,0.38451342107650294,0.031670651440421846,0.3413649498092898,0.37646239985928354,0.18271349260310993,0.6411563050974128,0.8549804675087016
1.0,252,0.4,20,"DFL-MDD (LB=252, n1=0.4)",0.051620761688952355,0.3384317543034412,0.031717403984540406,0.3426848597301686,0.3782247998607854,0.15063624846027665,0.6411563050974128,0.8549804675087016
1.0,252,0.4,40,"DFL-MDD (LB=252, n1=0.4)",0.03040022748434268,0.2460859770604583,0.03183504058509633,0.3453246795718498,0.38174959986378965,0.0880337527952852,0.6411563050974128,0.8549804675087016
1.0,504,0.1,0,"DFL-MDD (LB=504, n1=0.1)",0.11325201563349707,0.6158121383582955,0.030447721809820284,0.43704518719856555,0.5044285495494223,0.2591311354634125,0.2229438249562579,0.9097280921370572
1.0,504,0.1,5,"DFL-MDD (LB=504, n1=0.1)",0.10725464935835038,0.5901441553123676,0.030461527358264295,0.43935192781630095,0.508260328262137,0.2441201290888224,0.2229438249562579,0.9097280921370572
1.0,504,0.1,10,"DFL-MDD (LB=504, n1=0.1)",0.10128625900071042,0.5644340307010752,0.030475332906707217,0.44165039843356446,0.5120921069748509,0.22933582611272768,0.2229438249562579,0.9097280921370572
1.0,504,0.1,20,"DFL-MDD (LB=504, n1=0.1)",0.0894359096748043,0.5129077346395593,0.03050294400358961,0.44622263194600603,0.5197556644002794,0.2004288963666535,0.2229438249562579,0.9097280921370572
1.0,504,0.1,40,"DFL-MDD (LB=504, n1=0.1)",0.06607748805268532,0.4095745412362476,0.03057096844426335,0.4730798704791603,0.5553893067518602,0.1396751207608792,0.2229438249562579,0.9097280921370572
1.0,504,0.2,0,"DFL-MDD (LB=504, n1=0.2)",0.11288694327996018,0.5800999987297331,0.033793569743941085,0.40281394509153656,0.44981494854856424,0.2802458669256916,0.3532812199690451,0.9737045798561355
1.0,504,0.2,5,"DFL-MDD (LB=504, n1=0.2)",0.10647107498124031,0.554911211270572,0.03381102029077001,0.40361680160669117,0.45105788407539993,0.26379247477069345,0.3532812199690451,0.9737045798561355
1.0,504,0.2,10,"DFL-MDD (LB=504, n1=0.2)",0.10008850945799375,0.5296905688285307,0.03383022971678018,0.4044191014274542,0.45230081960223545,0.2474870971226842,0.3532812199690451,0.9737045798561355
1.0,504,0.2,20,"DFL-MDD (LB=504, n1=0.2)",0.08742267051886654,0.4791722190610788,0.033868648568796546,0.4060220316013395,0.4547866906559065,0.21531509054457582,0.3532812199690451,0.9737045798561355
1.0,504,0.2,40,"DFL-MDD (LB=504, n1=0.2)",0.062483882680092195,0.3779572034329213,0.0339686434377563,0.40922121838728326,0.4597584327632488,0.15268974299785462,0.3532812199690451,0.9737045798561355
1.0,504,0.3,0,"DFL-MDD (LB=504, n1=0.3)",0.07858237290060055,0.44814444865549996,0.033647942225347824,0.3792508930642674,0.43692236953018854,0.20720418677185198,0.44930780626770217,1.0192519985666253
1.0,504,0.3,5,"DFL-MDD (LB=504, n1=0.3)",0.07207409577890123,0.42135185698011984,0.03367349800080586,0.3816935119372776,0.44068388148954085,0.1888271440460382,0.44930780626770217,1.0192519985666253
1.0,504,0.3,10,"DFL-MDD (LB=504, n1=0.3)",0.06560097652762753,0.39453168460588967,0.033699053776262346,0.38452804950383684,0.44509528846588375,0.17060127757965504,0.44930780626770217,1.0192519985666253
1.0,504,0.3,20,"DFL-MDD (LB=504, n1=0.3)",0.0527595391280824,0.34083204295291064,0.03375016532717049,0.39016277694666995,0.4539181024185699,0.1352244299864912,0.44930780626770217,1.0192519985666253
1.0,504,0.3,40,"DFL-MDD (LB=504, n1=0.3)",0.027491200526405857,0.2333598705757191,0.03385238842896587,0.40129596469742185,0.4715637303239417,0.0685060477502775,0.44930780626770217,1.0192519985666253
1.0,504,0.4,0,"DFL-MDD (LB=504, n1=0.4)",0.11614414076495616,0.5655964973366769,0.035489215932644716,0.372673019195089,0.4109500832970467,0.3116515946999404,0.5669309757597163,0.9444331905121387
1.0,504,0.4,5,"DFL-MDD (LB=504, n1=0.4)",0.1099021755143259,0.5430162888436143,0.03552996270692254,0.37364495869413317,0.4123348409861184,0.29413530927598736,0.5669309757597163,0.9444331905121387
1.0,504,0.4,10,"DFL-MDD (LB=504, n1=0.4)",0.10369110412048799,0.5204130959995653,0.035570709481199274,0.3746161601694836,0.4137496345699172,0.27679292864967925,0.5669309757597163,0.9444331905121387
1.0,504,0.4,20,"DFL-MDD (LB=504, n1=0.4)",0.0913611076848635,0.4751531624358989,0.03565220302974937,0.3765563496275628,0.41657922173751416,0.2426226718815469,0.5669309757597163,0.9444331905121387
1.0,504,0.4,40,"DFL-MDD (LB=504, n1=0.4)",0.0670659817295085,0.3845270089978547,0.035823523349363444,0.38042787862246763,0.4222383960727081,0.1762909226177794,0.5669309757597163,0.9444331905121387
1.0,1260,0.1,0,"DFL-MDD (LB=1260, n1=0.1)",0.09358488773709506,0.5374957231879502,0.03050335583425448,0.3636046590066399,0.4004956179612502,0.25738088166149703,0.17306296601726756,0.9699262537751915
1.0,1260,0.1,5,"DFL-MDD (LB=1260, n1=0.1)",0.08730477191357644,0.5095566600517345,0.03051323951380748,0.36470877307921257,0.40199963363309843,0.23938215456823175,0.17306296601726756,0.9699262537751915
1.0,1260,0.1,10,"DFL-MDD (LB=1260, n1=0.1)",0.08105727517016903,0.48157716934447403,0.030527673687069087,0.36581163595238725,0.40350364930494675,0.22158200336350414,0.17306296601726756,0.9699262537751915
1.0,1260,0.1,20,"DFL-MDD (LB=1260, n1=0.1)",0.06865953240368095,0.42552112131546144,0.030566272838680464,0.3680136108852623,0.4065116806486436,0.186567915843826,0.17306296601726756,0.9699262537751915
1.0,1260,0.1,40,"DFL-MDD (LB=1260, n1=0.1)",0.044248839009687124,0.31319113935860554,0.0306560385035755,0.38921930881159444,0.4165349956799049,0.1136861352881586,0.17306296601726756,0.9699262537751915
1.0,1260,0.2,0,"DFL-MDD (LB=1260, n1=0.2)",0.07446357766779843,0.39651424074877756,0.037973031260022674,0.5989789485772482,0.6776478455131849,0.12431752039406335,0.29606285537802696,1.0776902371873733
1.0,1260,0.2,5,"DFL-MDD (LB=1260, n1=0.2)",0.06760965977420375,0.37364898193613133,0.03799949323362472,0.5996580996945422,0.6790430385873869,0.11274701333537977,0.29606285537802696,1.0776902371873733
1.0,1260,0.2,10,"DFL-MDD (LB=1260, n1=0.2)",0.06079521495588658,0.3507653846969966,0.038025955207224876,0.6003366109618715,0.6804382316615889,0.10126854473917957,0.29606285537802696,1.0776902371873733
1.0,1260,0.2,20,"DFL-MDD (LB=1260, n1=0.2)",0.047283931999209994,0.3049566414186652,0.03807902457674754,0.6016917149450285,0.6832286178099927,0.07858498100754376,0.29606285537802696,1.0776902371873733
1.0,1260,0.2,40,"DFL-MDD (LB=1260, n1=0.2)",0.020726156681862173,0.21326740117936943,0.03820096100052136,0.6043942556940846,0.6888093901068006,0.03429244484567623,0.29606285537802696,1.0776902371873733
1.0,1260,0.3,0,"DFL-MDD (LB=1260, n1=0.3)",0.11954454797416547,0.6356142035075272,0.030431714858782682,0.37750286262368193,0.41454292359306677,0.3166718978278786,0.437674108663283,0.8756652126765418
1.0,1260,0.3,5,"DFL-MDD (LB=1260, n1=0.3)",0.11373853807267675,0.6112080957411548,0.030448217721156988,0.37882805657523433,0.4164215836237798,0.30023789439171267,0.437674108663283,0.8756652126765418
1.0,1260,0.3,10,"DFL-MDD (LB=1260, n1=0.3)",0.10795943852971424,0.5867727023471977,0.030464720583530468,0.38015144710451676,0.4183002436544929,0.28399060249173114,0.437674108663283,0.8756652126765418
1.0,1260,0.3,20,"DFL-MDD (LB=1260, n1=0.3)",0.0964815291038501,0.5378320110783121,0.03049945508820994,0.3827928226652712,0.42205756371591896,0.25204633777319446,0.437674108663283,0.8756652126765418
1.0,1260,0.3,40,"DFL-MDD (LB=1260, n1=0.3)",0.07384380113990918,0.43979687230306685,0.03060324377931023,0.38805398517853684,0.4295722038387709,0.19029259830151127,0.437674108663283,0.8756652126765418
1.0,1260,0.4,0,"DFL-MDD (LB=1260, n1=0.4)",0.17738982071807774,0.8030321616513346,0.034634710459572754,0.33274928979870416,0.36015880562352265,0.5331035290025079,0.5028179142560858,1.0514363637956994
1.0,1260,0.4,5,"DFL-MDD (LB=1260, n1=0.4)",0.17006157300580482,0.7768343309470592,0.034652762265218656,0.33731163381492696,0.3668054357799493,0.5041675290947596,0.5028179142560858,1.0514363637956994
1.0,1260,0.4,10,"DFL-MDD (LB=1260, n1=0.4)",0.16277406533418692,0.7505886218604232,0.034670814070863636,0.3418459328332064,0.37345206593637337,0.47616206499081415,0.5028179142560858,1.0514363637956994
1.0,1260,0.4,20,"DFL-MDD (LB=1260, n1=0.4)",0.1483204697628051,0.6979759832405356,0.0347069176821507,0.3508310088846705,0.38674532624922564,0.42276898553538617,0.5028179142560858,1.0514363637956994
1.0,1260,0.4,40,"DFL-MDD (LB=1260, n1=0.4)",0.11989340327587805,0.5924235125401115,0.03480489863160289,0.3684713229438366,0.4133318468749284,0.3253805541377625,0.5028179142560858,1.0514363637956994
