x_max,lam,tc_bps,group,label,Ann.Ret(%),Sharpe,CVaR(5%)(%),MDD(%),MDD_abs(%),Calmar,HHI,MaxW,Turnover
0.6,0.5,5,Benchmark,GMV (LB=504),6.38,0.4371,2.61,36.15,39.31,0.1764,0.1838,0.2967,0.0531
0.6,0.5,5,Benchmark,hist-MVO (LB=504),7.63,0.4887,2.76,33.62,36.45,0.227,0.1979,0.4077,0.1495
0.6,0.5,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",7.69,0.5046,2.61,37.27,40.82,0.2063,0.3558,0.6,0.581
0.6,0.5,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",6.88,0.4523,2.61,37.83,40.75,0.1818,0.4297,0.6,0.4851
0.6,0.5,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",6.53,0.4459,2.62,30.83,33.48,0.2118,0.4593,0.6,0.5326
0.6,0.5,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",9.69,0.5884,2.73,37.07,40.3,0.2613,0.4721,0.6,0.6418
0.6,0.5,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",8.56,0.565,2.46,33.98,36.53,0.252,0.3458,0.6,0.5455
0.6,0.5,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",9.72,0.6046,2.57,34.49,37.35,0.282,0.4309,0.6,0.6196
0.6,0.5,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",13.36,0.7851,2.66,31.81,34.57,0.4199,0.4612,0.6,0.4485
0.6,0.5,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",11.14,0.6833,2.54,26.16,28.1,0.4258,0.4655,0.6,0.6459
0.6,0.5,10,DFL-MVO,DFL-MVO (LB=252),8.79,0.5364,2.74,32.56,34.98,0.2699,0.52,0.6,0.4701
0.6,0.5,10,DFL-MVO,DFL-MVO (LB=504),9.49,0.615,2.49,29.62,31.78,0.3205,0.52,0.6,0.3891
0.6,0.5,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",4.11,0.2852,3.64,64.84,83.83,0.0634,0.5111,0.6,0.0835
0.6,0.5,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",7.62,0.4083,3.76,65.0,83.86,0.1172,0.4966,0.6,0.0805
0.6,0.5,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",3.07,0.2461,3.64,64.82,83.45,0.0473,0.4924,0.6,0.0848
0.6,0.5,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",5.35,0.3281,3.78,65.35,84.52,0.0818,0.5008,0.6,0.0882
0.6,0.5,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",11.71,0.5416,3.77,63.83,80.98,0.1834,0.5056,0.6,0.1027
0.6,0.5,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",8.09,0.4197,3.87,63.83,80.98,0.1268,0.4853,0.6,0.1025
0.6,0.5,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",6.56,0.3687,3.81,64.04,81.2,0.1024,0.4483,0.6,0.1047
0.6,0.5,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",8.2,0.4271,3.74,63.83,80.98,0.1285,0.4734,0.6,0.0996
0.6,0.5,10,PTO-MVO,PTO-MVO (LB=252),7.41,0.4975,2.57,36.03,39.19,0.2058,0.1865,0.3826,0.0803
0.6,0.5,10,PTO-MVO,PTO-MVO (LB=504),5.65,0.3965,2.63,37.4,40.7,0.1512,0.186,0.3098,0.0546
0.6,0.5,10,Benchmark,EW,11.85,0.6522,3.02,38.73,42.74,0.306,0.1,0.1,0.0327
0.6,0.5,10,Benchmark,GMV (LB=252),7.81,0.5214,2.56,34.81,37.83,0.2244,0.1792,0.3622,0.0798
0.6,0.5,10,Benchmark,hist-MVO (LB=252),11.14,0.6638,2.77,33.64,36.72,0.3312,0.2261,0.4886,0.2701
0.6,0.5,10,Benchmark,GMV (LB=504),6.34,0.4353,2.61,36.15,39.31,0.1755,0.1838,0.2967,0.0531
0.6,0.5,10,Benchmark,hist-MVO (LB=504),7.54,0.4839,2.76,33.62,36.46,0.2241,0.1979,0.4077,0.1495
0.6,0.5,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",6.95,0.4659,2.61,37.41,41.03,0.1857,0.3558,0.6,0.581
0.6,0.5,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",6.27,0.421,2.61,37.84,40.76,0.1656,0.4297,0.6,0.4851
0.6,0.5,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",5.86,0.4102,2.62,30.97,33.6,0.1891,0.4593,0.6,0.5326
0.6,0.5,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",8.85,0.5475,2.74,37.12,40.34,0.2385,0.4721,0.6,0.6418
0.6,0.5,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",7.86,0.5271,2.46,33.99,36.54,0.2312,0.3458,0.6,0.5455
0.6,0.5,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",8.92,0.5636,2.57,34.5,37.36,0.2585,0.4309,0.6,0.6196
0.6,0.5,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",12.75,0.7554,2.66,31.81,34.57,0.4009,0.4612,0.6,0.4485
0.6,0.5,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",10.29,0.6399,2.54,26.22,28.16,0.3924,0.4655,0.6,0.6459
0.6,0.5,20,DFL-MVO,DFL-MVO (LB=252),8.18,0.5069,2.75,32.58,35.01,0.2511,0.52,0.6,0.4701
0.6,0.5,20,DFL-MVO,DFL-MVO (LB=504),8.99,0.5878,2.49,29.78,32.01,0.3017,0.52,0.6,0.3891
0.6,0.5,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",4.01,0.2813,3.64,64.88,83.92,0.0618,0.5111,0.6,0.0835
0.6,0.5,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",7.52,0.4047,3.76,65.03,83.97,0.1156,0.4966,0.6,0.0805
0.6,0.5,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",2.96,0.2422,3.64,64.86,83.57,0.0457,0.4924,0.6,0.0848
0.6,0.5,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",5.24,0.3241,3.78,65.36,84.55,0.0801,0.5008,0.6,0.0882
0.6,0.5,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",11.57,0.5371,3.77,63.88,81.1,0.1811,0.5056,0.6,0.1027
0.6,0.5,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",7.96,0.4153,3.87,63.88,81.1,0.1246,0.4853,0.6,0.1025
0.6,0.5,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",6.42,0.3641,3.81,64.09,81.32,0.1002,0.4483,0.6,0.1047
0.6,0.5,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",8.08,0.4227,3.74,63.88,81.1,0.1264,0.4734,0.6,0.0996
0.6,0.5,20,PTO-MVO,PTO-MVO (LB=252),7.31,0.4921,2.57,36.04,39.2,0.2029,0.1865,0.3826,0.0803
0.6,0.5,20,PTO-MVO,PTO-MVO (LB=504),5.59,0.3929,2.63,37.4,40.71,0.1494,0.186,0.3098,0.0546
0.6,0.5,20,Benchmark,EW,11.81,0.6503,3.02,38.73,42.74,0.3049,0.1,0.1,0.0327
0.6,0.5,20,Benchmark,GMV (LB=252),7.71,0.5159,2.56,34.82,37.84,0.2214,0.1792,0.3622,0.0798
0.6,0.5,20,Benchmark,hist-MVO (LB=252),10.78,0.6465,2.77,33.66,36.75,0.3204,0.2261,0.4886,0.2701
0.6,0.5,20,Benchmark,GMV (LB=504),6.28,0.4318,2.61,36.16,39.32,0.1736,0.1838,0.2967,0.0531
0.6,0.5,20,Benchmark,hist-MVO (LB=504),7.34,0.4744,2.76,33.64,36.47,0.2183,0.1979,0.4077,0.1495
0.6,0.5,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",5.48,0.3882,2.62,37.7,41.44,0.1454,0.3558,0.6,0.581
0.6,0.5,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",5.05,0.3585,2.61,37.86,40.78,0.1333,0.4297,0.6,0.4851
0.6,0.5,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",4.52,0.3385,2.62,31.4,34.17,0.144,0.4593,0.6,0.5326
0.6,0.5,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",7.2,0.4654,2.74,37.22,40.43,0.1935,0.4721,0.6,0.6418
0.6,0.5,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",6.47,0.4512,2.46,34.02,36.57,0.1902,0.3458,0.6,0.5455
0.6,0.5,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",7.33,0.4815,2.58,34.52,37.38,0.2122,0.4309,0.6,0.6196
0.6,0.5,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",11.56,0.6957,2.67,31.81,34.57,0.3633,0.4612,0.6,0.4485
0.6,0.5,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",8.61,0.5528,2.55,26.34,28.29,0.3267,0.4655,0.6,0.6459
0.6,0.5,40,DFL-MVO,DFL-MVO (LB=252),6.98,0.4479,2.76,32.64,35.29,0.2137,0.52,0.6,0.4701
0.6,0.5,40,DFL-MVO,DFL-MVO (LB=504),7.98,0.5332,2.49,30.12,32.47,0.2649,0.52,0.6,0.3891
0.6,0.5,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",3.8,0.2736,3.64,64.94,84.1,0.0585,0.5111,0.6,0.0835
0.6,0.5,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",7.31,0.3976,3.76,65.11,84.19,0.1123,0.4966,0.6,0.0805
0.6,0.5,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",2.76,0.2345,3.64,64.95,83.81,0.0424,0.4924,0.6,0.0848
0.6,0.5,40,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",5.01,0.3163,3.78,65.38,84.61,0.0767,0.5008,0.6,0.0882
0.6,0.5,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",11.3,0.5281,3.77,63.96,81.35,0.1766,0.5056,0.6,0.1027
0.6,0.5,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",7.7,0.4064,3.87,63.96,81.35,0.1203,0.4853,0.6,0.1025
0.6,0.5,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",6.16,0.355,3.81,64.18,81.56,0.096,0.4483,0.6,0.1047
0.6,0.5,40,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",7.82,0.4139,3.74,63.96,81.35,0.1223,0.4734,0.6,0.0996
0.6,0.5,40,PTO-MVO,PTO-MVO (LB=252),7.11,0.4812,2.57,36.05,39.21,0.1971,0.1865,0.3826,0.0803
0.6,0.5,40,PTO-MVO,PTO-MVO (LB=504),5.45,0.3857,2.63,37.41,40.72,0.1457,0.186,0.3098,0.0546
0.6,0.5,40,Benchmark,EW,11.72,0.6465,3.02,38.74,42.75,0.3026,0.1,0.1,0.0327
0.6,0.5,40,Benchmark,GMV (LB=252),7.51,0.505,2.56,34.84,37.86,0.2155,0.1792,0.3622,0.0798
0.6,0.5,40,Benchmark,hist-MVO (LB=252),10.08,0.6118,2.77,33.71,36.79,0.2989,0.2261,0.4886,0.2701
0.6,0.5,40,Benchmark,GMV (LB=504),6.14,0.4247,2.61,36.17,39.33,0.1699,0.1838,0.2967,0.0531
0.6,0.5,40,Benchmark,hist-MVO (LB=504),6.96,0.4553,2.76,33.66,36.5,0.2069,0.1979,0.4077,0.1495
0.6,0.7,0,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",8.41,0.5176,2.68,41.79,45.53,0.2013,0.3022,0.6,0.505
0.6,0.7,0,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",9.6,0.5854,2.65,36.39,39.65,0.2638,0.3874,0.6,0.4472
0.6,0.7,0,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",8.48,0.5423,2.69,33.13,36.33,0.2561,0.4677,0.6,0.4769
0.6,0.7,0,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",5.35,0.365,2.82,37.75,40.67,0.1417,0.4853,0.6,0.4394
0.6,0.7,0,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",10.42,0.6218,2.72,38.86,42.73,0.268,0.2658,0.6,0.5217
0.6,0.7,0,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",7.91,0.517,2.47,34.53,37.22,0.229,0.4011,0.6,0.4875
0.6,0.7,0,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",7.67,0.49,2.67,36.34,39.22,0.211,0.4355,0.6,0.4985
0.6,0.7,0,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",8.45,0.5045,2.99,31.81,34.57,0.2657,0.4754,0.6,0.4682
0.6,0.7,0,DFL-MVO,DFL-MVO (LB=252),15.07,0.7581,3.22,36.49,42.69,0.413,0.52,0.6,0.3444
0.6,0.7,0,DFL-MVO,DFL-MVO (LB=504),9.63,0.6109,2.55,30.3,33.74,0.3179,0.52,0.6,0.4299
0.6,0.7,0,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",4.21,0.289,3.64,64.81,83.75,0.065,0.5111,0.6,0.0835
0.6,0.7,0,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",7.72,0.4119,3.76,64.96,83.75,0.1189,0.4966,0.6,0.0805
0.6,0.7,0,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",3.17,0.2499,3.64,64.78,83.33,0.049,0.4924,0.6,0.0848
0.6,0.7,0,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",5.46,0.332,3.78,65.33,84.49,0.0835,0.5008,0.6,0.0882
0.6,0.7,0,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",11.84,0.546,3.77,63.79,80.85,0.1857,0.5056,0.6,0.1027
0.6,0.7,0,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",8.22,0.4241,3.87,63.79,80.85,0.1289,0.4853,0.6,0.1025
0.6,0.7,0,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",6.69,0.3732,3.81,64.0,81.08,0.1045,0.4483,0.6,0.1047
0.6,0.7,0,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",8.33,0.4315,3.74,63.79,80.85,0.1306,0.4734,0.6,0.0996
0.6,0.7,0,PTO-MVO,PTO-MVO (LB=252),7.52,0.503,2.57,36.02,39.18,0.2086,0.1865,0.3826,0.0803
0.6,0.7,0,PTO-MVO,PTO-MVO (LB=504),5.72,0.4001,2.63,37.39,40.7,0.153,0.186,0.3098,0.0546
0.6,0.7,0,Benchmark,EW,11.9,0.6541,3.02,38.73,42.74,0.3072,0.1,0.1,0.0327
0.6,0.7,0,Benchmark,GMV (LB=252),7.91,0.5268,2.56,34.8,37.82,0.2274,0.1792,0.3622,0.0798
0.6,0.7,0,Benchmark,hist-MVO (LB=252),11.5,0.6811,2.77,33.62,36.7,0.342,0.2261,0.4886,0.2701
0.6,0.7,0,Benchmark,GMV (LB=504),6.41,0.4388,2.61,36.15,39.31,0.1774,0.1838,0.2967,0.0531
0.6,0.7,0,Benchmark,hist-MVO (LB=504),7.73,0.4934,2.76,33.61,36.45,0.2299,0.1979,0.4077,0.1495
0.6,0.7,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",8.09,0.5019,2.68,41.81,45.55,0.1934,0.3022,0.6,0.505
0.6,0.7,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",9.31,0.5712,2.65,36.4,39.65,0.2558,0.3874,0.6,0.4472
0.6,0.7,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",8.18,0.5265,2.69,33.17,36.38,0.2465,0.4677,0.6,0.4769
0.6,0.7,5,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",5.08,0.3515,2.82,37.75,40.66,0.1345,0.4853,0.6,0.4394
0.6,0.7,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",10.07,0.6054,2.72,38.89,42.76,0.259,0.2658,0.6,0.5217
0.6,0.7,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",7.6,0.5008,2.47,34.55,37.24,0.2198,0.4011,0.6,0.4875
0.6,0.7,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",7.35,0.4741,2.67,36.37,39.25,0.2021,0.4355,0.6,0.4985
0.6,0.7,5,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",8.15,0.4907,2.99,31.81,34.57,0.2562,0.4754,0.6,0.4682
0.6,0.7,5,DFL-MVO,DFL-MVO (LB=252),14.83,0.7486,3.22,36.53,42.75,0.4061,0.52,0.6,0.3444
0.6,0.7,5,DFL-MVO,DFL-MVO (LB=504),9.35,0.5965,2.55,30.4,33.87,0.3076,0.52,0.6,0.4299
0.6,0.7,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",4.16,0.2871,3.64,64.83,83.79,0.0642,0.5111,0.6,0.0835
0.6,0.7,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",7.67,0.4101,3.76,64.98,83.8,0.1181,0.4966,0.6,0.0805
0.6,0.7,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",3.12,0.248,3.64,64.8,83.39,0.0481,0.4924,0.6,0.0848
0.6,0.7,5,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",5.4,0.33,3.78,65.34,84.5,0.0827,0.5008,0.6,0.0882
0.6,0.7,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",11.78,0.5438,3.77,63.81,80.92,0.1845,0.5056,0.6,0.1027
0.6,0.7,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",8.16,0.4219,3.87,63.81,80.92,0.1278,0.4853,0.6,0.1025
0.6,0.7,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",6.62,0.371,3.81,64.02,81.14,0.1034,0.4483,0.6,0.1047
0.6,0.7,5,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",8.27,0.4293,3.74,63.81,80.92,0.1296,0.4734,0.6,0.0996
0.6,0.7,5,PTO-MVO,PTO-MVO (LB=252),7.47,0.5003,2.57,36.03,39.19,0.2072,0.1865,0.3826,0.0803
0.6,0.7,5,PTO-MVO,PTO-MVO (LB=504),5.69,0.3983,2.63,37.39,40.7,0.1521,0.186,0.3098,0.0546
0.6,0.7,5,Benchmark,EW,11.87,0.6531,3.02,38.73,42.74,0.3066,0.1,0.1,0.0327
0.6,0.7,5,Benchmark,GMV (LB=252),7.86,0.5241,2.56,34.81,37.83,0.2259,0.1792,0.3622,0.0798
0.6,0.7,5,Benchmark,hist-MVO (LB=252),11.32,0.6725,2.77,33.63,36.71,0.3366,0.2261,0.4886,0.2701
0.6,0.7,5,Benchmark,GMV (LB=504),6.38,0.4371,2.61,36.15,39.31,0.1764,0.1838,0.2967,0.0531
0.6,0.7,5,Benchmark,hist-MVO (LB=504),7.63,0.4887,2.76,33.62,36.45,0.227,0.1979,0.4077,0.1495
0.6,0.7,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",7.76,0.4862,2.68,41.82,45.57,0.1856,0.3022,0.6,0.505
0.6,0.7,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",9.02,0.5569,2.65,36.4,39.66,0.2478,0.3874,0.6,0.4472
0.6,0.7,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",7.87,0.5107,2.69,33.21,36.42,0.237,0.4677,0.6,0.4769
0.6,0.7,10,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",4.8,0.3381,2.82,37.75,40.66,0.1272,0.4853,0.6,0.4394
0.6,0.7,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",9.73,0.5889,2.72,38.92,42.79,0.2501,0.2658,0.6,0.5217
0.6,0.7,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",7.28,0.4845,2.47,34.58,37.27,0.2106,0.4011,0.6,0.4875
0.6,0.7,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",7.03,0.4582,2.68,36.4,39.27,0.1932,0.4355,0.6,0.4985
0.6,0.7,10,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",7.85,0.4768,2.99,31.81,34.57,0.2468,0.4754,0.6,0.4682
0.6,0.7,10,DFL-MVO,DFL-MVO (LB=252),14.6,0.7392,3.22,36.57,42.81,0.3992,0.52,0.6,0.3444
0.6,0.7,10,DFL-MVO,DFL-MVO (LB=504),9.07,0.582,2.55,30.5,34.0,0.2975,0.52,0.6,0.4299
0.6,0.7,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",4.11,0.2852,3.64,64.84,83.83,0.0634,0.5111,0.6,0.0835
0.6,0.7,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",7.62,0.4083,3.76,65.0,83.86,0.1172,0.4966,0.6,0.0805
0.6,0.7,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",3.07,0.2461,3.64,64.82,83.45,0.0473,0.4924,0.6,0.0848
0.6,0.7,10,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",5.35,0.3281,3.78,65.35,84.52,0.0818,0.5008,0.6,0.0882
0.6,0.7,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",11.71,0.5416,3.77,63.83,80.98,0.1834,0.5056,0.6,0.1027
0.6,0.7,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",8.09,0.4197,3.87,63.83,80.98,0.1268,0.4853,0.6,0.1025
0.6,0.7,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",6.56,0.3687,3.81,64.04,81.2,0.1024,0.4483,0.6,0.1047
0.6,0.7,10,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",8.2,0.4271,3.74,63.83,80.98,0.1285,0.4734,0.6,0.0996
0.6,0.7,10,PTO-MVO,PTO-MVO (LB=252),7.41,0.4975,2.57,36.03,39.19,0.2058,0.1865,0.3826,0.0803
0.6,0.7,10,PTO-MVO,PTO-MVO (LB=504),5.65,0.3965,2.63,37.4,40.7,0.1512,0.186,0.3098,0.0546
0.6,0.7,10,Benchmark,EW,11.85,0.6522,3.02,38.73,42.74,0.306,0.1,0.1,0.0327
0.6,0.7,10,Benchmark,GMV (LB=252),7.81,0.5214,2.56,34.81,37.83,0.2244,0.1792,0.3622,0.0798
0.6,0.7,10,Benchmark,hist-MVO (LB=252),11.14,0.6638,2.77,33.64,36.72,0.3312,0.2261,0.4886,0.2701
0.6,0.7,10,Benchmark,GMV (LB=504),6.34,0.4353,2.61,36.15,39.31,0.1755,0.1838,0.2967,0.0531
0.6,0.7,10,Benchmark,hist-MVO (LB=504),7.54,0.4839,2.76,33.62,36.46,0.2241,0.1979,0.4077,0.1495
0.6,0.7,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",7.12,0.4548,2.68,41.86,45.6,0.17,0.3022,0.6,0.505
0.6,0.7,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",8.44,0.5283,2.65,36.41,39.67,0.2318,0.3874,0.6,0.4472
0.6,0.7,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",7.26,0.4791,2.7,33.29,36.52,0.2181,0.4677,0.6,0.4769
0.6,0.7,20,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",4.26,0.3112,2.83,37.75,40.65,0.1128,0.4853,0.6,0.4394
0.6,0.7,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",9.06,0.5559,2.72,38.98,42.85,0.2323,0.2658,0.6,0.5217
0.6,0.7,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",6.66,0.4519,2.47,34.63,37.31,0.1925,0.4011,0.6,0.4875
0.6,0.7,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",6.4,0.4264,2.68,36.45,39.33,0.1756,0.4355,0.6,0.4985
0.6,0.7,20,DFL-MDD,"DFL-MDD (LB=504, n1=0.4)",7.25,0.4491,2.99,31.81,34.57,0.228,0.4754,0.6,0.4682
0.6,0.7,20,DFL-MVO,DFL-MVO (LB=252),14.13,0.7202,3.22,36.66,42.94,0.3855,0.52,0.6,0.3444
0.6,0.7,20,DFL-MVO,DFL-MVO (LB=504),8.52,0.5529,2.55,30.7,34.26,0.2774,0.52,0.6,0.4299
0.6,0.7,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.1)",4.01,0.2813,3.64,64.88,83.92,0.0618,0.5111,0.6,0.0835
0.6,0.7,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.2)",7.52,0.4047,3.76,65.03,83.97,0.1156,0.4966,0.6,0.0805
0.6,0.7,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.3)",2.96,0.2422,3.64,64.86,83.57,0.0457,0.4924,0.6,0.0848
0.6,0.7,20,PTO-MDD,"PTO-MDD (LB=252, n1=0.4)",5.24,0.3241,3.78,65.36,84.55,0.0801,0.5008,0.6,0.0882
0.6,0.7,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.1)",11.57,0.5371,3.77,63.88,81.1,0.1811,0.5056,0.6,0.1027
0.6,0.7,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.2)",7.96,0.4153,3.87,63.88,81.1,0.1246,0.4853,0.6,0.1025
0.6,0.7,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.3)",6.42,0.3641,3.81,64.09,81.32,0.1002,0.4483,0.6,0.1047
0.6,0.7,20,PTO-MDD,"PTO-MDD (LB=504, n1=0.4)",8.08,0.4227,3.74,63.88,81.1,0.1264,0.4734,0.6,0.0996
0.6,0.7,20,PTO-MVO,PTO-MVO (LB=252),7.31,0.4921,2.57,36.04,39.2,0.2029,0.1865,0.3826,0.0803
0.6,0.7,20,PTO-MVO,PTO-MVO (LB=504),5.59,0.3929,2.63,37.4,40.71,0.1494,0.186,0.3098,0.0546
0.6,0.7,20,Benchmark,EW,11.81,0.6503,3.02,38.73,42.74,0.3049,0.1,0.1,0.0327
0.6,0.7,20,Benchmark,GMV (LB=252),7.71,0.5159,2.56,34.82,37.84,0.2214,0.1792,0.3622,0.0798
0.6,0.7,20,Benchmark,hist-MVO (LB=252),10.78,0.6465,2.77,33.66,36.75,0.3204,0.2261,0.4886,0.2701
0.6,0.7,20,Benchmark,GMV (LB=504),6.28,0.4318,2.61,36.16,39.32,0.1736,0.1838,0.2967,0.0531
0.6,0.7,20,Benchmark,hist-MVO (LB=504),7.34,0.4744,2.76,33.64,36.47,0.2183,0.1979,0.4077,0.1495
0.6,0.7,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.1)",5.84,0.3918,2.69,41.93,45.67,0.1392,0.3022,0.6,0.505
0.6,0.7,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.2)",7.29,0.471,2.66,36.44,39.69,0.2001,0.3874,0.6,0.4472
0.6,0.7,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.3)",6.05,0.4158,2.71,33.45,36.71,0.1809,0.4677,0.6,0.4769
0.6,0.7,40,DFL-MDD,"DFL-MDD (LB=252, n1=0.4)",3.17,0.2575,2.84,37.75,40.64,0.084,0.4853,0.6,0.4394
0.6,0.7,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.1)",7.71,0.4897,2.72,39.11,42.97,0.1972,0.2658,0.6,0.5217
0.6,0.7,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.2)",5.43,0.3865,2.47,34.72,37.4,0.1565,0.4011,0.6,0.4875
0.6,0.7,40,DFL-MDD,"DFL-MDD (LB=504, n1=0.3)",5.14,0.3625,2.68,36.55,39.43,0.1408,0.4355,0.6,0.4985
